"ID","Title","DateCreated","Enabled","AvgRating","Description","Authors","Webpage","FeedURL","UserID","Coverimage","DisplayOnHomepage","CategoryID","Explicit","Subtitle","Standby","Complete","DiscussURL","Notes","BookISBN","AudioISBN","ITunesLink","EBookLink","LuluLink","PartnerID","DynamicAds","AvgAudioQuality","AvgNarration","AvgWriting","AvgOverall","license","itunescategory","FullLocation","FullLength","FullPrice"
"365","MONARCH: the Big Bear of Tallac","2009-02-27 09:03:03","1","0","Ernest Thompson Seton\'s book, \""Monarch, the Big Bear of Tallac.\"" Published in 1919, it tells the story of a tiny Grizzly cub who grew to be the Monarch of the Plains -- and the Prisoner of humanity\'s arrogance.

\""Kind memory calls the picture up before me now, clear, living clear: I see them as they sat, the one small and slight, the other tall and brawny, leader and led, rough men of the hills. They told me this tale--in broken bits they gave it, a sentence at a time. ... They told of the river at our feet: of its rise, a thread-like rill, afar on Tallac\'s side, and its growth--a brook, a stream, a little river, a river, a mighty flood that rolled and ran from hills to plain to meet a final doom so strange that only the wise believe. ... reverencing the indomitable spirit of the mountaineer, worshiping the mighty Beast that nature built a monument of power, and loving and worshiping the clash, the awful strife heroic, at the close, when these two met.\""

- Ernest Thompson Seton","Ernest Thompson Seton","http://grizzlysgrowls.com","http://media.podiobooks.com/pbpromos/Monarch-promo.mp3","31358","Monarch.jpg","0","21","3","monarch-the-big-bear-of-tallac","0","1","http://www.podiobooks.com/blog/2009/02/27/monarch-the-big-bear-of-tallac/",,"1408688182",,,,,"0","0","5","5","4","5","by-nc-nd","Literature",NULL,NULL,NULL
"368","A Handy Guide for Beggars, Especially Those of the Poetic Fraternity","2009-03-06 09:02:15","1","0","\""Being sundry explorations, made while afoot and penniless in Florida, Georgia, North Carolina, Tennessee, Kentucky, New Jersey, and Pennsylvania.  These adventures convey and illustrate the rules of beggary for poets and some others.\""

Published in 1919, this is poet Vachel Lindsay\'s description of his travels \""afoot and penniless\"" across the southern and eastern United States, staying with strangers, reciting or trading poetry for dinner, and along the way, describing in stories and poetry, mostly stories, the people and places he encountered.  Think \""Travels With Charlie,\"" minus the dog and the Winnebago, and much, much earlier.

From the Dedication and Preface:

\""There are one hundred new poets in the villages of the land.  This Handy Guide is dedicated to the younger sons of the wid earth, to the runnaway boys and girls getting further from home every hour, to the prodigals still wasting their substance in riotous living, be they gamblers or blasphemers or plain drunks; to the heretics of whatever school to whom life is a rebellion with banners; to those who are willing to accept counsel if it be mad counsel.\""

If you remember the 1960\'s, you\'ll feel right at home.  If you wish you remembered the 1890\'s, here\'s your chance.  You might also feel right at home, at that.
","Nicholas Vachel Lindsay","http://grizzlysgrowls.com","http://media.podiobooks.com/pbpromos/PB-Beggars-Promo.mp3","31358","AHandyGuideForBeggars.jpg","0","8","3","a-handy-guide-for-beggars","0","1","http://www.podiobooks.com/blog/2009/03/06/a-handy-guide-for-beggars-especially-those-of-the-poetic-fraternity/",,"1432646001",,,,,"0","0","4","5","5","5","by-nc-nd","Literature",NULL,NULL,NULL
"374","Weather Child","2009-03-20 10:12:09","1","0","New Zealand’s first podiobook author, Philippa Ballantine, brings her first tale set totally in homeland. Step back in time and sideways into an alternate world, where magicians and seraphim are found only on the shores of the Long White Cloud. Between two world wars, Jack and Faith find themselves unravelling a conspiracy to turn the Awakened children of Aoteroa to dark purposes.","Philippa Ballantine","http://weatherchild.com/","http://media.podiobooks.com/pbpromos/WeatherChild-promo1.mp3","1183","WeatherChild.jpg","1","32","0","weather-child","0","1","http://www.podiobooks.com/blog/2009/03/20/weather-child/",,,,,,,"0","0","4.91667","4.94444","4.86111","4.88889","by-nc-nd","Literature",,,
"366","Nameless","2009-03-02 09:30:50","1","0","“Nameless.”

So what do you call DEATH?

Modern society is plagued by crime and despair. And the solution to the problem…is even worse.

A mysterious man, clad in grey and virtually unstoppable, is dispensing his own brand of justice to those who mock the law. No matter the age, gender or reason…no criminal is exempt from the sentence of “That grey man…that grey man…”

Enter Harry Roberts, one of the finest detectives who ever lived. He’s been brought out of retirement to stop the vigilante. His unique mind makes him the only one who POSSIBLY can, but Harry’s investigation unearths so many challenges. And very soon, the lives of Harry and his family will come under threat from the paranormal, Harry himself and his mortal enemy, gangster Frank Bryce.

Written and read by D.C. Wood, the author of upcoming Sci-Fi Fantasy novel, “The Saviour.”","D.C. Wood","http://www.dcwood.co.uk","http://media.podiobooks.com/pbpromos/Promo-Nameless-01.mp3","55162","Nameless.jpg","1","7","0","nameless","0","1","http://www.podiobooks.com/blog/2009/03/02/nameless/",,,,,,,"0","0","4","4.09091","3.81818","3.81818","by-nc-nd","Literature",,,
"367","Corporate Warfare","2009-03-04 09:29:47","1","0","Romance underlines Corporate Warfare – a fast paced novel that deals with corporations bidding on a US proposal. A scheming foreign conglomerate has other intentions. With their international genetic patents secured, Project Abacus\' success now hinges on the exploitation of the proposal to realize a unique human identification system. A genetic social security number. And corporate espionage entangles the love triangles. But with Anthony\'s hands tied will fate prevail?","Kris Davis","http://www.krisdavis.com/",,"45229","CorporateWarfare.jpg","0","27","0","corporate-warfare","0","1","http://www.podiobooks.com/blog/2009/03/04/corporate-warfare/",,"0595274692",,,,,"0","0","3.5","2","3.66667","3.5","by-nc-nd","Literature",NULL,NULL,NULL
"369","Outlaw - Series One","2009-03-09 10:01:58","1","0","Steve DeWinter\'s latest thriller brings his own retelling of the ultimate American legend, that of the lone ranger. Recorded with a full cast, musical score and sound effects, this re-imagining of America\'s favorite hero proves that one man can fight against insurmountable odds to keep the Wild West from falling into the hands of a ruthless tyrant.","Steve DeWinter","http://www.stevedw.com","http://media.podiobooks.com/pbpromos/PB-Outlaw-Promo.mp3","0","OutlawSeriesOne.jpg","1","20","0","outlaw-series-one","0","1","http://www.podiobooks.com/blog/2009/03/09/outlaw-series-one/",,,,,,,"0","0","4.25","3.75","3","3","by-nc-nd","TV & Film",,,
"370","Marker Stone","2009-03-11 19:16:49","1","0","There’s trouble on CMC-6 and it’s been brewing for a long time.  The golden age of space travel and asteroid mining has ended almost before it began and the bean counters have taken over.  Sally Buds’ patients are all suffering from low-gravity syndrome because the Canadian Mining Consortium won’t spring for gravity generators and the miners won’t exercise.  On top of this the station might be facing hard times.  An expensive mining robot disappeared while surveying a region of space known and KEL-30 or “Kelthy.”  The problem was not in replacing the robot, but rather in the fact that the machine reappeared after the replacement had been ordered.  How could the station personnel have been so incompetent?  But Sally has another question.  Where did the probe go when it was out of contact?  Where did the strange rock samples come from and why did the images it saw not correspond with known star charts?  Her new friend Ian Merryfield, an RAF shuttle pilot, wants to know, too.  But the station commander does not.  What is in the Kelthy region and why do things disappear there?  Is it a hoax intended to scare away claim jumpers or is it the greatest discovery of the twenty-first century?  Ian and Sally intend to find out even if it means risking their careers or even their lives.  Not knowing would be worse.","Paul J. Joseph","http://www.throughthefold.com",,"55607","MarkerStone.jpg","0","1","0","marker-stone","0","1","http://www.podiobooks.com/blog/2009/03/11/marker-stone/",,,,,,,"0","0","4.875","4.75","4.625","4.625","by-nc-nd","Literature",,,
"371","Dark Matter","2009-03-13 09:33:27","1","0","In a freak accident that leads to her untimely death Louella, a plain Jane from the suburbs finds herself transformed into one of the walking undead. Michael, the Archangel, offers her a chance to win her life and family back.  Louella learns that even in the afterlife nothing is free. She must pit her meager supernatural abilities against the mounting forces of darkness. Confronting problematic demons and monsters from Otherworld and beyond who agressively continue to tip the scales in the war of good and and evil in the favor of the Dark One.  With the help of Steven, the altruistic vampire and De Vok, a dead librarian from the ancient Alexandria, Luella walks the world between the living and the dead.  In her quest to regain her life she learns that even the forces for good have their own agendas and cannot always be trusted.  This book is a macabre stew of horror, fantasy, science fiction and humor.","Michele Roger","http://www.micheleroger.com","http://media.podiobooks.com/pbpromos/DarkMatterPromo.mp3","56116","DarkMatter.jpg","0","11","0","dark-matter","1",,"http://www.podiobooks.com/blog/2009/03/13/dark-matter/",,,,,,,"0","1","2.88889","3.875","4.25","3.875","by-nc-nd","Literature",,,
"372","How to Succeed in Evil: The Novel","2009-03-16 10:06:40","1","0","Alternately funny and dark, a HtSiE is the story of Edwin Windsor, Evil Efficiency Consultant. A biting satire of both modern business and the conventions of the superhero genre.","Patrick McLean","http://www.succeedinevil.com",,"11302","HowtoSucceedinEviltheNovel.jpg","0","7","0","how-to-succeed-in-evil-the-novel","0","1","http://www.podiobooks.com/blog/2009/03/16/how-to-succeed-in-evil-the-novel/",,,,,,,"0","0","4.71429","4.75","4.82143","4.82143","by-nc-nd","Literature",,,
"373","Blood Witness","2009-03-18 10:23:45","1","0","Catherine is a 1500 year old vampire. (She’s really 1800 but she lies about her age.) Chris is a high school senior. She is a blood sucking creature of the night. He is a Jehovah’s Witness. Together they discover something that threatens the existence of every vampire, and the only solution is to break the One Law that binds them all.","Dave Hitt","http://bloodwitness.com/?page_id=10","http://media.podiobooks.com/pbpromos/BloodWitnessPromo01.mp3","53388","BloodWitness.jpg","0","11","0","blood-witness","0","1","http://www.podiobooks.com/blog/2009/03/18/blood-witness/",,,,,,,"0","1","4.9","4.65","4.57895","4.75","by-nc-nd","Literature",,,
"375","The Takeover","2009-03-23 10:27:46","1","0","<a href=\""http://parsecawards.com/node/861\""><img src=\""http://farm4.static.flickr.com/3574/3773548318_0f024bb111_o.jpg\"" align=\""right\"" hspace=\""5\"" border=\""0\"" /></a>If you\'ve ever worked with corporate zombies, then you\'ve experienced The Takeover. Web designer Maureen and her friends struggle to adapt to their new work environment as coworkers from Zombinc, the zombie staffing company, come to work with them. Language barriers, arguments over the contents of the work fridge, and what a \""promotion\"" really means are all addressed in this \""Shaun of the Dead\"" meets \""The Office\"" audiodrama. ","Mur Lafferty","http://www.murverse.com","http://media.podiobooks.com/pbpromos/zombinc.mp3","1910","TheTakeover.jpg","1","20","0","the-takeover","0","1","http://www.podiobooks.com/blog/2009/03/23/the-takeover/",,,,,,,"0","0","4.5","4.5","4.21429","4.28571","by-nc-sa","Literature",,,
"376","Serving Worlds","2009-03-27 10:04:04","1","0","A cowboy on the run to keep his soul. A vampire running a Nigerian investor scam.  A wolf racing to the mountaintop, before a dragon can catch and kill him. A human protecting one of the aliens he fought in war, from an old army buddy. Meet these and other characters in Serving Worlds, the genre-blending podcast fiction collection from John Mierau.  Weekly episodes are 20 minutes or less but Beware: there be cliffhangers here!","John Mierau","http://www.johnmierau.com","http://media.podiobooks.com/pbpromos/PB-servingworlds-promo.mp3","52670","ServingWorlds.jpg","1","2","0","serving-worlds","0",,"http://www.podiobooks.com/blog/2009/03/27/serving-worlds/",,,,,,,"0","1","5","5","5","5","by-nc-nd","Literature",,,
"377","Wild Animals I Have Known","2009-03-30 10:27:07","1","0","A BOOK THAT CHANGED AMERICA...

Ernest Thompson Seton was an influential naturalist, and a sometime professional hunter and trapper.  Much of this book speaks to the contradictions between these roles.

In November 2008, both the PBS series, \""Nature,\"" and the BBC series, \""Natural World,\"" presented episodes called \""The Wolf That Changed America,\"" about Seton, focused in particular on the first story in this book: \""Lobo, King of the Currumpaw.\""  Their contention was that his experiences in the capture of Lobo made him the outspoken and controversial activist for wildlife preservation he became.

From the Forward:

\""THESE STORIES are true. Although I have left the strict line of historical truth in many places, the animals in this book were all real characters. They lived the lives I have depicted, and showed the stamp of heroism and personality more strongly by far than it has been in the power of my pen to tell...

\""Such a collection of histories naturally suggests a common thought a moral it would have been called in the last century. No doubt each different mind will find a moral to its taste, but I hope some will herein find emphasized a moral as old as Scripture: we and the beasts are kin. Man has nothing that the animals have not at least a vestige of, the animals have nothing that man does not in some degree share. 

\""Since, then, the animals are creatures with wants and feelings differing in degree only from our own, they surely have their rights. This fact, now beginning to be recognized by the Caucasian world, was first proclaimed by Moses and was emphasized by the Buddhist over 2,000 years ago.\""

-- E.T. Seton

\""Lobo\"" is worth hearing.  But you\'ll be intrigued, too, I think, by the rest of the stories.  I was.

-- \""Grizzly\"" Smith","Ernest Thompson Seton","http://grizzlysgrowls.com","http://media.podiobooks.com/pbpromos/WildAnimals-Promo.mp3","31358","WildAnimalsIHaveKnown.jpg","1","18","3","wild-animals-i-have-known","0","1","http://www.podiobooks.com/blog/2009/03/30/wild-animals-i-have-known/",,"1595474196",,,,,"0","0","5","5","4.66667","5","by-nc-nd","Literature",NULL,NULL,NULL
"378","Toothless","2009-04-01 09:47:57","1","0","France, 1180 AD: an ancient evil is on the march. The Black Yew leads an army of demons through Europe, laying waste with a devastating plague and destroying the relics of Christendom. After losing his wife and daughter, a failed Templar rejoins his comrades in the crusade against the Yew\'s army. But the dice are cast against the living, and the Black Yew\'s demons slay him, impressing his reanimated corpse into their ranks. He is gifted. He shows great promise as a servant to the Yew. But life is not yet done with him.","J. P. Moore","http://www.jpmooreonline.com/","http://media.podiobooks.com/pbpromos/PB-Toothless-Promo.mp3","55199","Toothless.jpg","0","32","0","toothless","0","1","http://www.podiobooks.com/blog/2009/04/01/toothless/",,,,,,,"0","0","4.62857","4.68571","4.88571","4.82857","by-nc-nd","Literature",,,
"379","Kronos","2009-04-03 10:33:17","1","0","Two years after his wife\'s death, oceanographer and former navy SEAL, Atticus Young, attempts to reconcile with his rebellious daughter, Giona, by taking her on the scuba dive of a lifetime-swimming with a pod of peaceful humpback whales in the Gulf of Maine.  But the beauty of the sea belies a terror from the deep-a horrific creature as immense as it is ancient. There is no blood, no scream, no fight. Giona is swallowed whole by the massive jaws. Only Atticus remains to suffer the shame of the survivor and his inconsolable grief turns to an unquenchable thirst for revenge.

Drawn by the spectacle, Trevor Manfred, a ruthless billionaire, approaches Atticus with a proposition: Trevor will make available all the advanced technology of his heavily armed mega-yacht, the Titan, to aid Atticus in his death-quest. In return, Trevor is to receive the beast\'s corpse as the ultimate hunting trophy.  But in the midst of the hunt, Atticus makes a terrifying discovery that changes the way he sees the ocean\'s creatures and begs the question: what is Kronos? The answer sets him on a new and much more deadly course.

About the Author: Jeremy Robinson is the author of four published novels including Antarktos Rising, which is scheduled to be released as an animated feature film in Spring 2010 and PULSE, his upcoming hard cover release from Thomas Dunne Books. Visit Jeremy at <a href=\""http://www.jeremyrobinsononline.com\"">www.jeremyrobinsononline.com</a>.

About the Narrator: Jeff Kafer is an amazing narrator and winner of the 2008 Voicey Award for Best New Voice. Visit Jeff at <a href=\""http://www.jeffreykafer.com\"">www.jeffreykafer.com</a>.

Reviews:

\""Jeremy Robinson\'s latest is a Moby Dick meets James Bond thriller with an amazing twist, offering page-turning results.\"" 
-- Steve Alten, N.Y. Times best-selling author of MEG & The LOCH

\""Jeremy Robinson peers into the deep. What lurks there is timeless, yet as old as the sea. The fear that dwells in men\'s hearts has a face and it has come to the surface.\""
-- Stel Pavlou, International Bestselling author of DECIPHER and GENE

\""Jeremy Robinson is an ORIGINAL and EXCITING voice.\""
-- Steve Berry, New York Times bestselling author of THE CHARLEMAGNE PURSUIT

KRONOS takes a classic theme and turns it into a great page-turning novel that kept me up past the midnight hour. It\'s a great read blending myth and high tech, with well developed characters you care about. 
-- Rob Kall, Editor-in-Chief, www.opednews.com

\""It\'s not often that you get a fresh perspective on a monster story. Jeremy Robinson fixes us a delicious tale in which he adds one part characters you want to care about, two parts dramatic but believable storytelling,  and three parts imaginative adventure in a dish that can be served to adventure, romance, sci-fi and western fans alike.
-- Clint DeBoer, Editor-in-Chief, Audioholics.com

\""... powerful intrigue and wondrous imaginative talent, Jeremy Robinson takes a look at the power of the possible in KRONOS... Robinson does a fantastic job of tantalizing the reader throughout... he pulls on the intricate emotional strains of the story to foster a relationship with a magical possibility wrapped into intriguing situations... KRONOS is sure to set fire to the open imaginations of the world.\""
-- Metro Spirit

\""Jeremy Robinson possesses a unique talent to take a creature of urban legend, intertwine it with natural history and weave an incredible story of faith, love and adventure.\"" 
-- thenovelblog.com ","Jeremy Robinson","http://www.jeremyrobinsononline.com","http://media.podiobooks.com/pbpromos/PB-Kronos-Promo.mp3","56331","Kronos.jpg","1","1","0","kronos","0","1","http://www.podiobooks.com/blog/2009/04/03/kronos/",,"193514201",,,,,"0","0","4.79167","4.83333","4.375","4.625","by-nc-nd","Literature",,,
"382","Homesick","2009-04-13 10:20:23","1","0","The mission to New Ontario, is not going as planned.  The first landing ends in disaster when the American astronaut, Scott Anderson, goes down alone and dissappears.  Captain Sally Buds, Ian Merryfield, Vladamir Coronov must put aside their personal differences and attempt an umarmed rescue unsure of what awaits them below.  

On the surface, they find only the remnants of a civilization.  Buildings are rotting and the remains of human-like bodies are scattered around what may once have been streets.  But the rescue trail leads them to a Nazi-style concentration camp populated with crowds of human cattle living in squalor.   The camp has no walls or barbed wire, but no one is trying to escape.  In fact, the workers are smiling.  There among them is Scott Anderson.  To rescue him, they must face an unspeakably cruel regime with no concept of mercy.

But this turns out to be only the beginning.  The Masters have discovered vital information about Earth, its technology, and location.  Will the same madness that consumed New Ontario ultimately engulf Earth?  Sally and Ian must risk their lives to prevent it. ","Paul J. Joseph","http://www.throughthefold.com",,"55607","Homesick.jpg","0","1","0","homesick","0","1","http://www.podiobooks.com/blog/2009/04/13/homesick/",,,,,,,"0","0","5","5","5","5","by-nc-nd","Literature",,,
"383","The Sphere Of Travel (TSOT2)","2009-04-15 09:29:14","1","0","This story is rated 12 as there is a romantic theme and also death, but nothing explicit, it\'s still a clean story.

We find the team of David and John set to  adventure out again. This time in an improved sphere and both of them are going to travel together.  A new member is introduced to the team, Debbie Gill.  Debbie takes over David\'s role, predicting the location of the black holes.
The trip does not go according to plan, but oh no,
don\'t look to me to spill the beans as to what happens, you just have to listen to the story to find out.  Oh here\'s a teaser then, this is not just the one story, this time you get double the value, 
as it is two stories wrapped up in one book.

This one runs into 32 chapters and our test audience just couldn\'t wait for the next installments to hit their players.  In fact they are so keen they already want the next book!  Oh yes there will be a final book in the Trilogy.","Steve Simons","http://www.SciFiStories.co.uk","http://media.podiobooks.com/pbpromos/TSOT2-Promo.mp3","43405","TheSphereofTravel.jpg","0","1","3","the-sphere-of-travel","0","1","http://www.podiobooks.com/blog/2009/04/15/the-sphere-of-travel-tsot2/",,,,,,,"0","0","4.66667","4.75","4.5","4.75","by-nc-nd","Literature",,,
"384","The Gateway","2009-04-17 10:15:34","1","0","This book was written for children, it was originally serialised on the podcast show KidsCastSciFi. It follows the adventures of two boys who accidentally discover some form of gateway, that takes them to other worlds or parallel universes. Enjoy.","Steve Simons","http://www.SciFiStories.co.uk","http://media.podiobooks.com/pbpromos/TG-Promo.mp3","43405","TheGateway.jpg","1","9","2","the-gateway","0","1","http://www.podiobooks.com/blog/2009/04/17/the-gateway/",,,,,,,"0","0","4","4","3","3.5","by-nc-nd","Kids & Family",,,
"385","The Market For Liberty","2009-04-20 10:48:31","1","0","Well over a quarter century old, Morris and Linda Tannehill’s iconoclastic \""The Market for Liberty\"" is one of the most important books of our time. Written originally in 1970, it is even more relevant now in an era of rapidly vanishing personal liberty caused by an ever more intrusive and expensive government. “The Market for Liberty” is the antidote to years of government indoctrination, lies and misinformation.

Using clear and concise language, the Tannehills provide an entire rethinking of the whole organization of society, advocating the use of natural law and voluntary interaction as the basis for it rather than the force and coercion of government. 

Read by Ian Freeman of <a href=\""http://freetalklive.com/\"">Free Talk Live</a>. ","Linda and Morris Tannehill","http://freetalklive.com",,"19573","TheMarketforLiberty.jpg","0","18","3","the-market-for-liberty","0","1","http://www.podiobooks.com/blog/2009/04/20/the-market-for-liberty/",,,,,,,"0","0","5","4.66667","5","5","by-nc-nd","Literature",,,
"386","The Ninth Avatar","2009-04-22 10:05:51","1","0","Nine Pillars, Eight Avatars

For Starka, an outcast accused of incest, life is about as simple as one could hope. A prophecy of the ascension of the Avatar of Darkness changed that. Starka, protected by the mysterious warrior DaVille, tries desperately to prevent the disturbing prophecy from becoming a reality.

The world is thrown into chaos as the Carrion Army comes to power, destroying the rival nations of Brong and Rochelle. Wan Du and Mayrah are drawn into the conflict when their homes are destroyed and Cairos, a wizard from the betrayed city of Illiadora, likewise seeks revenge for his fallen comrades.

As the leader of the Carrion army seeks to cover the world in death and darkness to become a living embodiment of magic, these uncertain allies battle against an inevitable conclusion.

The Ninth Avatar is coming.","Todd Newton","http://tdnewton.wordpress.com/about","http://media.podiobooks.com/pbpromos/TheNinthAvatar_Promo.mp3","56928","TheNinthAvatar.jpg","0","2","0","the-ninth-avatar","0","1","http://www.podiobooks.com/blog/2009/04/22/the-ninth-avatar/",,"1441403620",,,,,"0","0","3.28571","3.28571","3.14286","3.28571","by-nc-nd","Literature",,,
"387","KIRINS: The Spell of No\'an","2009-04-24 10:48:08","1","0","A race of tiny, magical beings lives on Earth today. They dwell in elaborate tree homes and mysterious underground sanctuaries. Because of an ancient dispute, however, humans are unaware of their hidden civilization.

They are kirins.

For thousands of years they lived in peace. But a deadly menace now threatens their existence. A party of daring explorers, led by the wise magician Speckarin, is sent on trained ravens to destroy an evil lurking a continent and an ocean away. Failure of this mission would mean death to the voyagers and the entire kirin race. But their success will depend on aid from a truly unexpected source, human beings.

Fly with these adventurers and witness today\'s world as it has never before been seen. You\'ll find yourself looking to the skies for this mystical race of beings, because maybe, just maybe . . .

The Spell of No\'an is the first book of the KIRINS trilogy. Mary Logue, author of DANCING WITH AN ALIEN, SNATCHED, and numerous other books, says this about the work: \""Having read all three books of James Priest\'s wonderful trilogy, I have nothing but praise. The scope of this work, which takes us from the middle of North America across the Atlantic on the backs of birds to Stonehenge, is extraordinary. I enjoyed every moment I spent with the kirins. Priest\'s work resembles LORD OF THE RINGS, but is more rooted in nature and gentler in tone.\""

<a href=\""http://www.foremostpress.com/readers/priest_j/spell.html\"">A PDF of the book is available from Foremost Press</a>.","James D. Priest ","http://www.kirinbooks.com","http://media.podiobooks.com/pbpromos/PB-TheSpellOfNoanAudioPromo.mp3","40546","KIRINSTheSpellofNoan.jpg","0","2","3","kirins-the-spell-of-noan","0","1","http://www.podiobooks.com/blog/2009/04/24/kirins-the-spell-of-noan/",,,,,,,"0","0","5","5","5","5","by-nc-nd","Literature",,,
"388","Untrue Tales... Book One","2009-04-27 10:02:53","1","0","FULL TITLE: Untrue Tales From Beyond Fiction - Recollections of an Alternate Past, Book One:
An Introduction to Dodgeball -or- Conception and Induction -or- How To Begin An Apocalypse -- Contains mature content not suitable for all readers. Book One is the introduction to this series of books which take place in a world where magic and psychic-like powers exist but are overlooked by most people, and centers on a teenage boy of remarkable magical and mental powers as he is introduced to a world that had been hidden from him his entire life by ignorance.  This is the first book of the ongoing series; Untrue Tales From Beyond Fiction - Recollections of an Alternate Past.  Look for Book Two, also available at Podiobooks.com.","Teel McClanahan III","http://modernevil.com/","http://media.podiobooks.com/pbpromos/UTFBFRoaAP1-Promo.mp3","39557","UntrueTalesfromBeyondFiction.jpg","1","1","0","UTFBFRoaAP1","0","1","http://www.podiobooks.com/blog/2009/04/27/untrue-tales-from-beyond-fiction-recollections-of-an-alternate-past-book-one-an-introduction-to-dodgeball-or-conception-and-induction-or-how-to-begin-an-apocalypse/",,"1934516406",,,,,"0","0","4.6","4.5","3.9","4.5","by-nc-sa","Literature",,,
"389","Flatland: A Romance of Many Dimensions","2009-05-06 10:31:44","1","0","Math.  Geometry.  Physics.  Violence?  Is this the same book I read in school?  Yep.

One of the joys of rediscovering old books is that they still have the ability to surprise, even shock.

\""If my poor Flatland friend retained the vigour of mind which he enjoyed when he began to compose these Memoirs, I should not now need to represent him in this preface, in which he desires, fully, to return his thanks to his readers and critics in Spaceland ... But he is not the Square he once was.  Years of imprisonment, and the still heavier burden of general incredulity and mockery, have combined with the thoughts and notions, and much also of the terminology, which he acquired during his short stay in Spaceland. ...\""

You may remember Flatland as a clever children\'s story about squares and triangles and such living a happy life in a sheet of paper, a story about math and geometry and such.  No, not so much.  

Sure, there\'s no Adult Language or Sex.  But there\'s plenty of violence.  I recall recording one scene wherein over 120,000 people were stabbed to death, torn to pieces and eaten by their fellow Flatlanders.  Yes.  Way.

Assuming you consider Isoceles Triangles people.  In Flatland, they are.  Mostly.

\""Imagine a vast sheet of paper on which straight Lines, Triangles, Squares, Pentagons, Hexagons, and other figures, instead of remaining fixed in their places, move freely about, on or in the surface, but without the power of rising above or sinking below it, very much like shadows--only hard with luminous edges--and you will then have a pretty correct notion of my country and countrymen.  Alas, a few years ago, I should have said \'my universe,\' but now my mind has been opened to higher views of things. ...\""

Flatland is very old Hard Science Fiction, if you look at it right.  It\'s clever, satirical, funny and sad.  It includes well-fleshed-out alien society with similarities to our own, several different alternate universes, genetics, politics, religion, slavery, tyranny, war, rebellion, imprisonment, madness, and death.

And math.  And geometry.  And some rather clever Puns.  \""Written by A. Square?\""  Also known as Edwin Abbott Abbott.  Get it?

As if the Brothers Grimm had gotten much, much Grimmer.

\""To The Inhabitance of SPACE IN GENERAL, And H.C. IN PARTICULAR, This Work is Dedicated By a Humble Native of Flatland, In the Hope that Even as he was Initiated into the Mysteries Of THREE DIMENSIONS, Having been previously conversant With ONLY TWO, So the Citizens of that Celestial Region May aspire yet higher and higher, To the Secrets of FOUR, FIVE, or EVEN SIX Dimensions, Thereby contributing To the Enlargment of THE IMAGINATION, And the possible Development Of that most and excellent Gift of MODESTY, Among the Superior Races Of SOLID HUMANITY.\""

Bring a pencil.  And use your imagination.  I dare you.","A Square (Edwin Abbott Abbott)","http://grizzlysgrowls.com","http://media.podiobooks.com/pbpromos/PB-flatland-promo.mp3","31358","Flatland.jpg","0","1","0","flatland","0","1","http://www.podiobooks.com/blog/2009/05/06/flatland-a-romance-of-many-dimensions/",,"1595477322",,,,,"0","0","5","5","5","5","by-nc-nd","Literature",,,
"390","Cell U.R.","2009-05-08 10:49:50","1","0","Vampires dance with Goths around campfires far from the rainy Metroplex- as the Central Computer says in Cell U.R. \""Most entertainment consists of beautiful people on sexy adventures without kids, because real life is the opposite.\""  Imagine a near future, when nanotechnology allows doctors to install speakerphones on the inside of everyone\'s ears, a microphone in their throat, and scanners that record through the eyes. All citizens enjoy a permanent connection to the internet. 

One human cellphone loves two women; the tattoo artist, belly-dancing Gypsy fortune teller Vampire Elvirus, and a SuperUser\'s abandoned, beautiful, Wiccan, earth-mother, equestrian daughter named Louise. 

In this multi-media comedic satire of everything you love about B Movies and black-and-white thinking, Mark Plimsoll presents adult themes with elegance and style, buried in slang or scientific jargon, in a way almost suitable for all children of most ages, even those who can vote. Cell UR allows us to exercise our intelligence and imagination with a story \""low on violence and saturated fact.\"" Sometimes songs propel the plot; Borderline, Wiccan Moon, Imagine a Future, Santa\'s Lapp Dance, In Trouble, Meet Yer Expectations, Kiss and Tell Eternity, Whiplash, Onda Beach, Weird Beautiful, etc. 

Will Gnathal receive his new Personal Customized Transporter in time to invite Vampire Elvirus to tattoo his backside on the beach as the sun sets, to realize four of his life goals, five if she\'s of another race? Will the Siliconoid Aliens catch the reality show Spaceship Rambler (before Andrea loses her virginity) and exact revenge on all DNA life forms? Will Maximilliano Duroc, Global President of Metroplex, declare war in language people understand? What evil lurks in the war-torn Devastate, besides genetically modified organisms and the everyday terrors of nature at night? 

Cell-UR describes the near-future Twenty-first century\'s human conditions in humorous metaphor, through the eyes of a \'normal\' industrialized, connected, urban \""metrosexual\"" adolescent coming-of-age as part of something bigger than himself, to learn that true evil...","Mark Plimsoll","http://www.MarkPlimsoll.com","http://media.podiobooks.com/pbpromos/PB-CellUR-promo.mp3","21512","CellUR.jpg","0","1","0","cellur","0","1","http://www.podiobooks.com/blog/2009/05/08/cell-ur/",,,,,,,"0","0","3.25","3.125","2.75","2.875","by-nc-nd","Literature",,,
